"id","tweet_id","pub_date","original_text","category","subcategory","countries","entities_people","entities_orgs","entities_weapons","entities_locations","lat","lng","sentiment","severity","is_breaking","summary","context","implications","confirmation_status","source_count","sources_json","images","source","source_url","perspective","enriched_at","tier"
"9954","2042330135412818200","2026-04-09T20:00:02.000Z","BREAKING: Saudi Arabia’s Energy Ministry says oil production capacity has fallen by 600,000 barrels a day due to the recent attacks","military","military_operation","SA","","","","Saudi Arabia","23.89","45.08","escalatory","4","TRUE","BREAKING: Saudi Arabia’s Energy Ministry says oil production capacity has fallen by 600,000 barrels a day due to the recent attacks","Military operations continued as part of the 2026 US-Israel-Iran war and its aftermath, with ongoing strikes, blockade enforcement, and proxy conflicts across the Middle East.","Further escalation risks triggering broader regional war or renewed full-scale US-Iran military exchanges.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9957","2042331744662384600","2026-04-09T20:10:02.000Z","Iran’s Speaker of Parliament says regarding ceasefire deal, 'Time is running out'. https://t.co/zpzxIKkTW3","diplomatic","ceasefire","IR","","United Nations","","Iran","32.43","53.69","de-escalatory","3","FALSE","Iran’s Speaker of Parliament says regarding ceasefire deal, 'Time is running out'. https://t.co/zpzxIKkTW3","Diplomatic efforts to resolve the 2026 US-Iran war continued through Pakistani mediation in Islamabad, with key sticking points over Hormuz access, nuclear program, and Lebanon.","A breakthrough deal would de-escalate regional tensions but face significant implementation challenges given both sides' domestic political constraints.","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/United_States_Capitol_west_front_edit2.jpg/1280px-United_States_Capitol_west_front_edit2.jpg","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9956","2042332788846961200","2026-04-09T20:10:02.000Z","BREAKING: Hezbollah launches rocket attack on Northern Israel","military","missile_strike","IL;LB","","United Nations;Hezbollah","rockets","Israel","31.5","34.8","escalatory","4","TRUE","BREAKING: Hezbollah launches rocket attack on Northern Israel","Military operations continued as part of the 2026 US-Israel-Iran war and its aftermath, with ongoing strikes, blockade enforcement, and proxy conflicts across the Middle East.","Further escalation risks triggering broader regional war or renewed full-scale US-Iran military exchanges.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9955","2042333981191127000","2026-04-09T20:10:02.000Z","BREAKING: Iran’s new Supreme Leader Mojtaba Khamenei says in written message said that his country 'did not seek war and we do not want it' but that 'we will not renounce our legitimate rights under any circumstances, and in this respect, we consider the entire resistance front as a whole'.","political","statement","IR","Mojtaba Khamenei","United Nations","","Iran","32.43","53.69","escalatory","4","TRUE","BREAKING: Iran’s new Supreme Leader Mojtaba Khamenei says in written message said that his country 'did not seek war and we do not want it' ","Developments continued in the context of the 2026 US-Israel-Iran war and its regional and global aftermath.","The situation remains fluid with significant potential for further escalation or diplomatic breakthrough.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9958","2042334362172355000","2026-04-09T20:20:03.000Z","The death toll from Israeli attacks on Lebanon on Wednesday has reached 303, according to Lebanon’s Health Ministry.","military","military_operation","IL;LB","","","","Lebanon;Israel","31.5","34.8","escalatory","4","FALSE","The death toll from Israeli attacks on Lebanon on Wednesday has reached 303, according to Lebanon’s Health Ministry.","Military operations continued as part of the 2026 US-Israel-Iran war and its aftermath, with ongoing strikes, blockade enforcement, and proxy conflicts across the Middle East.","Further escalation risks triggering broader regional war or renewed full-scale US-Iran military exchanges.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9959","2042337509712203800","2026-04-09T20:30:02.000Z","Netanyahu says, 'There is no ceasefire in Lebanon. We are continuing to strike Hezbollah with force, and we will not stop until we restore your security'. https://t.co/6VdCbfK1rV","military","airstrike","IL;LB","Benjamin Netanyahu","United Nations;Hezbollah","","Lebanon","31.5","34.8","de-escalatory","3","FALSE","Netanyahu says, 'There is no ceasefire in Lebanon. We are continuing to strike Hezbollah with force, and we will not stop until we restore y","Military operations continued as part of the 2026 US-Israel-Iran war and its aftermath, with ongoing strikes, blockade enforcement, and proxy conflicts across the Middle East.","Further escalation risks triggering broader regional war or renewed full-scale US-Iran military exchanges.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9960","2042341017383543000","2026-04-09T20:40:03.000Z","Long Trump post criticizing Tucker Carlson, Megyn Kelly, Candace Owens and Alex Jones. https://t.co/moJzmIcb6G","political","domestic_politics","US","","","","","","","neutral","1","FALSE","Long Trump post criticizing Tucker Carlson, Megyn Kelly, Candace Owens and Alex Jones. https://t.co/moJzmIcb6G","Developments continued in the context of the 2026 US-Israel-Iran war and its regional and global aftermath.","The situation remains fluid with significant potential for further escalation or diplomatic breakthrough.","confirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9961","2042345404709421300","2026-04-09T21:00:02.000Z","BREAKING: US is offering 30 million barrels in crude oil from Strategic Petroleum Reserve","economic","energy","US","","European Union","","","37.09","-95.71","escalatory","4","TRUE","BREAKING: US is offering 30 million barrels in crude oil from Strategic Petroleum Reserve","The 2026 Iran war and resulting Strait of Hormuz disruptions drove global energy prices to their highest levels since 2022, with cascading effects across global supply chains.","Prolonged energy price elevation risks triggering global recession if not resolved within months.","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pumpjacks.JPG/1280px-Pumpjacks.JPG","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9962","2042344603135984000","2026-04-09T21:00:03.000Z","If the ceasefire marks the end of the war, then 'the biggest loser will be Donald Trump' as the conflict has 'set back his chief war aims and revealed the shallowness of his vision for a new way of wielding American power', according to report in The Economist. https://t.co/yaD9G0D7V3","diplomatic","ceasefire","US","Donald Trump","","","","37.09","-95.71","de-escalatory","3","FALSE","If the ceasefire marks the end of the war, then 'the biggest loser will be Donald Trump' as the conflict has 'set back his chief war aims an","Diplomatic efforts to resolve the 2026 US-Iran war continued through Pakistani mediation in Islamabad, with key sticking points over Hormuz access, nuclear program, and Lebanon.","A breakthrough deal would de-escalate regional tensions but face significant implementation challenges given both sides' domestic political constraints.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9963","2042350135343268000","2026-04-09T21:20:02.000Z","BREAKING: Trump says Iran 'better stop' charging fees to tankers https://t.co/6N6WqY7D5X","economic","energy","IR;US","Donald Trump","","","Iran","32.43","53.69","escalatory","4","TRUE","BREAKING: Trump says Iran 'better stop' charging fees to tankers https://t.co/6N6WqY7D5X","The 2026 Iran war and resulting Strait of Hormuz disruptions drove global energy prices to their highest levels since 2022, with cascading effects across global supply chains.","Prolonged energy price elevation risks triggering global recession if not resolved within months.","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Tankers_in_Scapa_Flow_-_Mainland_Orkney_-_kingsley_-_29-JUN-09.JPG/1280px-Tankers_in_Scapa_Flow_-_Mainland_Orkney_-_kingsley_-_29-JUN-09.JPG","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9964","2042355273004958200","2026-04-09T21:40:02.000Z","BREAKING: Trump criticizes WSJ editorial board and says oil will flow 'with or without the help of Iran' https://t.co/i5mAEvvMzY","economic","energy","IR;US","Donald Trump","","","Iran","32.43","53.69","escalatory","4","TRUE","BREAKING: Trump criticizes WSJ editorial board and says oil will flow 'with or without the help of Iran' https://t.co/i5mAEvvMzY","The 2026 Iran war and resulting Strait of Hormuz disruptions drove global energy prices to their highest levels since 2022, with cascading effects across global supply chains.","Prolonged energy price elevation risks triggering global recession if not resolved within months.","unconfirmed","0","[]","","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9965","2042367707702837500","2026-04-09T22:30:02.000Z","BREAKING: Hezbollah launches projectile at Israel, sirens sound in Tel Aviv","political","statement","IL;LB","","United Nations;Hezbollah","","Israel","31.5","34.8","escalatory","4","TRUE","BREAKING: Hezbollah launches projectile at Israel, sirens sound in Tel Aviv","Developments continued in the context of the 2026 US-Israel-Iran war and its regional and global aftermath.","The situation remains fluid with significant potential for further escalation or diplomatic breakthrough.","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/74th_Patriot_Regiment_missile_launch.jpg/1280px-74th_Patriot_Regiment_missile_launch.jpg","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9966","2042372927631606000","2026-04-09T22:50:02.000Z","BREAKING: Trump says 'This is not the agreement we have!' regarding oil going through the Strait of Hormuz https://t.co/zZlwzE4PJD","diplomatic","diplomacy","US","Donald Trump","","","Strait of Hormuz","26.5","56.3","de-escalatory","3","TRUE","BREAKING: Trump says 'This is not the agreement we have!' regarding oil going through the Strait of Hormuz https://t.co/zZlwzE4PJD","Diplomatic efforts to resolve the 2026 US-Iran war continued through Pakistani mediation in Islamabad, with key sticking points over Hormuz access, nuclear program, and Lebanon.","A breakthrough deal would de-escalate regional tensions but face significant implementation challenges given both sides' domestic political constraints.","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/STS004-37-716_-_Strait_of_Hormuz.jpg/1280px-STS004-37-716_-_Strait_of_Hormuz.jpg","","","","2026-05-10T04:51:07.955341+00:00","deep"
"9967","2042400810777322000","2026-04-10T00:40:02.000Z","BREAKING: Ship traffic through Strait of Hormuz is still 'well below 10% of normal volumes' according to Reuters report","political","statement","","","European Union;Reuters","","Strait of Hormuz","26.5","56.3","escalatory","4","TRUE","BREAKING: Ship traffic through Strait of Hormuz is still 'well below 10% of normal volumes' according to Reuters report","Developments continued in the context of the 2026 US-Israel-Iran war and its regional and global aftermath.","The situation remains fluid with significant potential for further escalation or diplomatic breakthrough.","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/STS004-37-716_-_Strait_of_Hormuz.jpg/1280px-STS004-37-716_-_Strait_of_Hormuz.jpg","","","","2026-05-10T04:51:07.955341+00:00","deep"
