incident_id,operation_name,operation_color,incident_title,date,date_sort_value,strike_type,confirmed,origin_lat,origin_lng,origin_label,origin_sublabel,target_lat,target_lng,target_label,target_sublabel,summary,assessment,platform_or_unit,munitions_weapons,munitions_quantity,range_km,target_type,target_depth_hardening,military_kia_friendly,military_kia_enemy,civilian_kia,military_wia_friendly,personnel_deployed,aircraft_deployed,naval_vessels,result_outcome,nuclear_setback_assessment,economic_impact,intercepted_munitions,key_intelligence_notes,osint_sources,press_sources,think_tank_sources,tags,badge_colors,is_retaliation,is_covert,is_first_use,disputed,source_type
tw-20230627151501-russia-russia,Russia-Ukraine War,#b71c1c,The New York Times reports that US officials say a senior Russian general had…,"Jun 27, 2023",-60,naval,TRUE,55.75,37.62,Russia (MoD),Russian Armed Forces,61.52,105.32,Russia,,The New York Times reports that US officials say a senior Russian general had 'advance knowledge' of Wagner Group's plans to rebel against Russia's military leadership,,Naval Vessel,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,NAVAL;RU;RUSSIA;RUSSIA-UKRAINE-WAR;US,op;teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20230628021500-russia-russia,Russia-Ukraine War,#b71c1c,The Wall Street Journal reports that Wagner Group leader Prigozhin had a plan to…,"Jun 28, 2023",-60,special_ops,TRUE,55.75,37.62,Russia (MoD),Russian Armed Forces,61.52,105.32,Russia,,"The Wall Street Journal reports that Wagner Group leader Prigozhin had a plan to capture Russia's Defence Minister and a senior general, but had to launch the plot prematurely after the FSB intelligen",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,RU;RUSSIA;RUSSIA-UKRAINE-WAR;SPECIAL_OPS,op;green,FALSE,FALSE,FALSE,FALSE,enriched
tw-20230628103501-ukraine-russia,Russia-Ukraine War,#b71c1c,Russian general Sergei Surovikin,"Jun 28, 2023",-60,special_ops,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,"Russian general Sergei Surovikin, who was formerly commander of all Russian forces in Ukraine, has been arrested in connection with Wagner rebellion.",,,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,RUSSIA-UKRAINE-WAR;SPECIAL_OPS;UA;UKRAINE,op;green,FALSE,FALSE,FALSE,FALSE,enriched
tw-20230629002002-ukraine-russia,Russia-Ukraine War,#b71c1c,Wagner Group chief Prigozhin declines to sign contracts with Russia's Ministry of…,"Jun 29, 2023",-60,strike,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Wagner Group chief Prigozhin declines to sign contracts with Russia's Ministry of Defence and therefore his fighters will not take part in the Ukraine conflict,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,RUSSIA;RUSSIA-UKRAINE-WAR;STRIKE;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20230629062501-ukraine-russia,Russia-Ukraine War,#b71c1c,"The Wall Street Journal reports the United States is ""close"" to approving…","Jun 29, 2023",-60,missile,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,"The Wall Street Journal reports the United States is ""close"" to approving long-range ATACMS missiles to Ukraine",,Ballistic / Cruise Missile,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,MISSILE;RUSSIA-UKRAINE-WAR;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20230629121001-ukraine-russia,Russia-Ukraine War,#b71c1c,CNN reports the Biden administration is strongly considering approving transfer…,"Jun 29, 2023",-60,strike,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,CNN reports the Biden administration is strongly considering approving transfer of cluster munition warheads to Ukraine,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,RUSSIA-UKRAINE-WAR;STRIKE;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241119030509-ukraine-russia,Russia-Ukraine War,#b71c1c,President Biden has authorized Ukraine to strike Russia with US-supplied long…,"Nov 19, 2024",-13.72,missile,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,President Biden has authorized Ukraine to strike Russia with US-supplied long range missiles,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,MISSILE;RUSSIA;RUSSIA-UKRAINE-WAR;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241119104001-ukraine-russia,Russia-Ukraine War,#b71c1c,Russia says Ukraine has fired US-supplied long range missiles into the country…,"Nov 19, 2024",-13.69,missile,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Russia says Ukraine has fired US-supplied long range missiles into the country for the first time,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,MISSILE;RUSSIA;RUSSIA-UKRAINE-WAR;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241120104003-ukraine-russia,Russia-Ukraine War,#b71c1c,The Ukrainian military fired British missiles into Russian territory,"Nov 20, 2024",-13.62,missile,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,The Ukrainian military fired British missiles into Russian territory,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,MISSILE;RUSSIA-UKRAINE-WAR;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241122181503-beirut-unk,Independent Actions,#546e7a,Reports of loud explosions south of Beirut,"Nov 22, 2024",-13.46,strike,FALSE,,,,,33.89,35.5,Beirut,,Reports of loud explosions south of Beirut,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,BEIRUT;LB;STRIKE,red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20241122185003-israel-opnort,Op. Northern Arrows,#7b1fa2,Israeli media reporting assassination strike against Hezbollah target,"Nov 22, 2024",-13.46,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli media reporting assassination strike against Hezbollah target,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;IL;ISRAEL;OP-NORTHERN-ARROWS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241122203003-israel-opnort,Op. Northern Arrows,#7b1fa2,Reports that a high profile member of Hezbollah was targeted in Israeli strike,"Nov 22, 2024",-13.45,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Reports that a high profile member of Hezbollah was targeted in Israeli strike,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;IL;ISRAEL;OP-NORTHERN-ARROWS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241124123002-israel-unk,Independent Actions,#546e7a,Israeli military says it has today struck 12 Hezbollah command centers in…,"Nov 24, 2024",-13.34,strike,TRUE,,,,,31.5,34.9,Israel,,Israeli military says it has today struck 12 Hezbollah command centers in Beirut's southern suburbs,,,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;IL;ISRAEL;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241125132002-lebanon-unk,Independent Actions,#546e7a,Israeli military launched airstrikes on the Syria-Lebanon border,"Nov 25, 2024",-13.26,fighter,TRUE,,,,,33.9,35.5,Lebanon,,Israeli military launched airstrikes on the Syria-Lebanon border,,Multi-role Fighter Aircraft,,,,Military target,,0,0,0,0,,,,,,,,,,,,FIGHTER;LB;LEBANON,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241126231503-lebanon-unk,Independent Actions,#546e7a,Lebanon's army tells displaced not to return to frontline villages until Israeli…,"Nov 26, 2024",-13.16,strike,TRUE,,,,,33.9,35.5,Lebanon,,Lebanon's army tells displaced not to return to frontline villages until Israeli troops withdraw,,,,,,Air defense / TEL,,0,0,0,0,,,,,,,,,,,,LB;LEBANON;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241129140003-syria-unk,Independent Actions,#546e7a,Turkey-backed Syrian National Army starts operation against Assad's Syrian army,"Nov 29, 2024",-12.98,strike,TRUE,,,,,34.8,38.99,Syria,,Turkey-backed Syrian National Army starts operation against Assad's Syrian army,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,STRIKE;SY;SYRIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241201011002-aleppo-unk,Independent Actions,#546e7a,Syrian rebels capture light attack aircraft and helicopter as they overrun…,"Dec 1, 2024",-12.87,fighter,TRUE,,,,,36.2,37.16,Aleppo,,Syrian rebels capture light attack aircraft and helicopter as they overrun military bases in Aleppo province,,Multi-role Fighter Aircraft,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,ALEPPO;FIGHTER;SY,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241201235004-syria-unk,Independent Actions,#546e7a,"For the first time, Syrian rebels fly military helicopter captured from Syrian…","Dec 1, 2024",-12.81,special_ops,TRUE,,,,,34.8,38.99,Syria,,"For the first time, Syrian rebels fly military helicopter captured from Syrian regime forces.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,SPECIAL_OPS;SY;SYRIA,green,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241202012005-aleppo-unk,Independent Actions,#546e7a,Syrian rebels have captured air defense system in eastern Aleppo,"Dec 2, 2024",-12.8,special_ops,TRUE,,,,,36.2,37.16,Aleppo,,Syrian rebels have captured air defense system in eastern Aleppo,,,,,,Air defense / TEL,,0,0,0,0,,,,,,,,,,,,ALEPPO;SPECIAL_OPS;SY,green,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241202100002-lebanon-opnort,Op. Northern Arrows,#7b1fa2,Axios reports that the US has told Israel that the ceasefire with Lebanon could…,"Dec 2, 2024",-12.78,artillery,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,33.9,35.5,Lebanon,,"Axios reports that the US has told Israel that the ceasefire with Lebanon could unravel, as Israel launched strikes following Hezbollah mortar attack.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,ARTILLERY;HEZBOLLAH;ISRAEL;LB;LEBANON;OP-NORTHERN-ARROWS;US,op;brown,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241202111003-lebanon-opnort,Op. Northern Arrows,#7b1fa2,Israeli military announces new strikes against Hezbollah in southern Lebanon,"Dec 2, 2024",-12.77,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,33.9,35.5,Lebanon,,Israeli military announces new strikes against Hezbollah in southern Lebanon,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;LB;LEBANON;OP-NORTHERN-ARROWS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241202125003-lebanon-unk,Independent Actions,#546e7a,Israeli military strikes border crossings between Syria and Lebanon,"Dec 2, 2024",-12.77,strike,TRUE,,,,,33.9,35.5,Lebanon,,Israeli military strikes border crossings between Syria and Lebanon,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,LB;LEBANON;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241203004003-syria-opepic,Op. Epic Fury,#e65100,Reports of US strikes on Iran-backed militia targets in eastern Syria,"Dec 3, 2024",-12.73,strike,FALSE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,34.8,38.99,Syria,,Reports of US strikes on Iran-backed militia targets in eastern Syria,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,OP-EPIC-FURY;STRIKE;SY;SYRIA;US,op;red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20241205012002-syria-unk,Independent Actions,#546e7a,Syrian anti-Assad rebels announce start of operation into Hama city,"Dec 5, 2024",-12.59,strike,TRUE,,,,,34.8,38.99,Syria,,Syrian anti-Assad rebels announce start of operation into Hama city,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,STRIKE;SY;SYRIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241205041005-syria-unk,Independent Actions,#546e7a,Reports that Syrian regime aircraft are departing Hama military airport,"Dec 5, 2024",-12.58,fighter,TRUE,,,,,34.8,38.99,Syria,,Reports that Syrian regime aircraft are departing Hama military airport,,Multi-role Fighter Aircraft,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,FIGHTER;SY;SYRIA,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241205051002-syria-unk,Independent Actions,#546e7a,Syrian rebels capture Hama military airport,"Dec 5, 2024",-12.58,special_ops,TRUE,,,,,34.8,38.99,Syria,,Syrian rebels capture Hama military airport,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,SPECIAL_OPS;SY;SYRIA,green,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241207043004-damascus-unk,Independent Actions,#546e7a,Syrian rebels say they are starting operation to encircle Damascus,"Dec 7, 2024",-12.44,strike,TRUE,,,,,33.51,36.29,Damascus,,Syrian rebels say they are starting operation to encircle Damascus,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,DAMASCUS;STRIKE;SY,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241207104004-damascus-unk,Independent Actions,#546e7a,Reports the Syrian military is retreating from parts of Damascus,"Dec 7, 2024",-12.42,strike,TRUE,,,,,33.51,36.29,Damascus,,Reports the Syrian military is retreating from parts of Damascus,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,DAMASCUS;STRIKE;SY,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241207122001-syria-unk,Independent Actions,#546e7a,Syrian military is withdrawing from Homs city,"Dec 7, 2024",-12.42,strike,TRUE,,,,,34.8,38.99,Syria,,Syrian military is withdrawing from Homs city,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,STRIKE;SY;SYRIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241207125002-syria-unk,Independent Actions,#546e7a,Senior Syrian army general says that top military and security officials in Homs…,"Dec 7, 2024",-12.41,strike,TRUE,,,,,34.8,38.99,Syria,,Senior Syrian army general says that top military and security officials in Homs have fled to the coast via helicopters,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,STRIKE;SY;SYRIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241207163002-damascus-unk,Independent Actions,#546e7a,Syrian rebels approach the notorious Sednaya military prison near Damascus,"Dec 7, 2024",-12.4,strike,TRUE,,,,,33.51,36.29,Damascus,,Syrian rebels approach the notorious Sednaya military prison near Damascus,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,DAMASCUS;STRIKE;SY,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241207184002-damascus-unk,Independent Actions,#546e7a,Assad's military leadership orders surrender of remaining soldiers in Damascus,"Dec 7, 2024",-12.4,naval,TRUE,,,,,33.51,36.29,Damascus,,Assad's military leadership orders surrender of remaining soldiers in Damascus,,Naval Vessel,,,,Naval vessel,,0,0,0,0,,,,,,,,,,,,DAMASCUS;NAVAL;SY,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241209204002-damascus-unk,Independent Actions,#546e7a,Strong blasts heard in Damascus,"Dec 9, 2024",-12.25,strike,TRUE,,,,,33.51,36.29,Damascus,,Strong blasts heard in Damascus,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,DAMASCUS;STRIKE;SY,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241210040002-syria-unk,Independent Actions,#546e7a,Syrian rebel command has ordered fighters to withdraw from cities and has…,"Dec 10, 2024",-12.23,strike,TRUE,,,,,34.8,38.99,Syria,,Syrian rebel command has ordered fighters to withdraw from cities and has deployed police force,,,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,STRIKE;SY;SYRIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241210175003-taiwan-unk,Independent Actions,#546e7a,Taiwan says it has detected 53 Chinese military aircraft and 19 ships around the…,"Dec 10, 2024",-12.19,naval,TRUE,,,,,23.7,121.0,Taiwan,,Taiwan says it has detected 53 Chinese military aircraft and 19 ships around the island over the past 24 hours,,Naval Vessel,,,,Naval vessel,,0,0,0,0,,,,,,,,,,,,NAVAL;TAIWAN;TW,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241214024004-lebanon-unk,Independent Actions,#546e7a,Israeli air force strikes launchers in Lebanon,"Dec 14, 2024",-11.95,fighter,TRUE,,,,,33.9,35.5,Lebanon,,Israeli air force strikes launchers in Lebanon,,Multi-role Fighter Aircraft,,,,Military target,,0,0,0,0,,,,,,,,,,,,FIGHTER;LB;LEBANON,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241216223002-russia-unk,Independent Actions,#546e7a,Russian Lt. General Igor Kirillov killed in Moscow bomb blast,"Dec 16, 2024",-11.75,fighter,TRUE,,,,,61.52,105.32,Russia,,Russian Lt. General Igor Kirillov killed in Moscow bomb blast,,Multi-role Fighter Aircraft,,,,Military target,,0,0,0,0,,,,,,,,,,,,FIGHTER;RU;RUSSIA,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241218182002-israel-12dayw,12-Day War (IDF),#6a1b9a,Massive Israeli strikes against Iran-backed Houthis in Yemen,"Dec 18, 2024",-11.62,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Massive Israeli strikes against Iran-backed Houthis in Yemen,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241220192002-tel-aviv-houthi,Houthi / Proxies,#ad1457,14 people injured in attack by Iran-backed Houthis on Tel Aviv,"Dec 20, 2024",-11.48,strike,TRUE,15.37,44.19,Yemen (Houthi),Sana'a / Hodeidah,32.08,34.78,Tel Aviv,,14 people injured in attack by Iran-backed Houthis on Tel Aviv,,,,,,Air defense / TEL,,0,0,0,0,,,,,,,,,,,,HOUTHI-/-PROXIES;IL;STRIKE;TEL-AVIV,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241226133004-israel-iranre,Iran Retaliation,#c62828,Yemen's Iran-backed Houthis threaten to retaliate against Israeli strikes earlier…,"Dec 26, 2024",-11.07,strike,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,31.5,34.9,Israel,,Yemen's Iran-backed Houthis threaten to retaliate against Israeli strikes earlier today,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;IRAN-RETALIATION;ISRAEL;STRIKE,op;red;amber,TRUE,FALSE,FALSE,FALSE,enriched
tw-20241226133004-russia-unk,Independent Actions,#546e7a,Azerbaijani government says plane that crashed in Kazakhstan was hit by Russian…,"Dec 26, 2024",-11.07,missile,TRUE,,,,,61.52,105.32,Russia,,Azerbaijani government says plane that crashed in Kazakhstan was hit by Russian surface-to-air missile,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,MISSILE;RU;RUSSIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241227124002-ukraine-russia,Russia-Ukraine War,#b71c1c,Reports that the Biden Administration will send an additional $1.25 billion in…,"Dec 27, 2024",-11.0,strike,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Reports that the Biden Administration will send an additional $1.25 billion in military assistance to Ukraine,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,RUSSIA-UKRAINE-WAR;STRIKE;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20241227165001-israel-unk,Independent Actions,#546e7a,Israeli military intercepts long-range ballistic missile,"Dec 27, 2024",-10.99,missile,TRUE,,,,,31.5,34.9,Israel,,Israeli military intercepts long-range ballistic missile,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;MISSILE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250102190003-israel-unk,Independent Actions,#546e7a,Alerts across central Israel amid likely launch of ballistic missile from Yemen,"Jan 2, 2025",-10.56,missile,TRUE,,,,,31.5,34.9,Israel,,Alerts across central Israel amid likely launch of ballistic missile from Yemen,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;MISSILE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250102190003-israel-unk-1,Independent Actions,#546e7a,Israeli military has intercepted ballistic missile fired from Yemen,"Jan 2, 2025",-10.56,missile,TRUE,,,,,31.5,34.9,Israel,,Israeli military has intercepted ballistic missile fired from Yemen,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;MISSILE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250104145005-israel-houthi,Houthi / Proxies,#ad1457,Alerts in central Israel after missile was fired by Iran-backed Houthis in Yemen,"Jan 4, 2025",-10.43,missile,TRUE,15.37,44.19,Yemen (Houthi),Sana'a / Hodeidah,31.5,34.9,Israel,,Alerts in central Israel after missile was fired by Iran-backed Houthis in Yemen,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,HOUTHI-/-PROXIES;IL;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250105185003-iran-unk,Independent Actions,#546e7a,The Wall Street Journal reports that Trump has been considering ways to stop Iran…,"Jan 5, 2025",-10.35,nuclear,TRUE,,,,,32.0,53.0,Iran,,"The Wall Street Journal reports that Trump has been considering ways to stop Iran from building a nuclear weapon, 'including possible preventive airstrikes'.",,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;NUCLEAR,gold,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250113004002-israel-opswor,Op. Swords of Iron,#7b1fa2,Reports of major progress in Israel-Hamas talks over ceasefire and hostage…,"Jan 13, 2025",-9.83,strike,FALSE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Reports of major progress in Israel-Hamas talks over ceasefire and hostage release deal,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20250114113002-israel-opswor,Op. Swords of Iron,#7b1fa2,CBS reports that Israel and Hamas have agreed on ceasefire and hostage deal 'in…,"Jan 14, 2025",-9.73,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,CBS reports that Israel and Hamas have agreed on ceasefire and hostage deal 'in principle',,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,HAMAS;IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
