"created_at","full_text","categories","countries","operations"
"2026-03-08 15:00:02","Iranian Revolutionary Guards and Iranian military pledge allegiance to new Supreme Leader Mojtaba Khamenei","military_operations","IR",""
"2026-03-08 14:00:02","The US is 'dismayed' by Israel's strikes on Iranian fuel depots and this has sparked the 'first significant disagreement between the allies since the war began', according to Axios report.","military_operations","IL;IR","Op. Epic Fury"
"2026-03-08 12:40:02","US war death toll rises to 7 after service member died of injuries from Iranian attack on Saudi Arabia","military_operations;casualties_humanitarian","IR;SA",""
"2026-03-08 12:10:03","Israeli military says it destroyed headquarters of Iran's air force in Tehran","military_operations","IL;IR",""
"2026-03-08 11:50:03","Macron told Iran's President that the Strait of Hormuz must be reopened","military_operations","IR",""
"2026-03-08 11:30:02","US and Israel have discussed 'sending special forces into Iran to secure its stockpile of highly enriched uranium', according to Axios report.","military_operations;nuclear","IL;IR",""
"2026-03-08 11:20:03","Chief of Israeli military says war could go on for 'much longer'","military_operations","IL",""
"2026-03-08 04:00:03","UAE says it has been attacked with 238 Iranian ballistic missiles, of which the UAE intercepted 221, while 15 fell into the sea.","military_operations","IR","Iran Retaliation"
"2026-03-07 23:40:03","Israeli military warns Iran's Assembly of Experts, which is tasked with electing a new Supreme Leader, that it will 'pursue any successor and anyone who attempts to appoint one'.","military_operations","IL;IR",""
"2026-03-07 22:50:02","Israeli military says it struck Iran's F-14 Tomcat fleet at Isfahan Airport","military_operations","IL;IR",""
"2026-03-07 16:50:02","Attempted attack on US embassy in Norway","military_operations","",""
"2026-03-07 16:30:02","3 killed in targeted drone attack on Ramada hotel room in central Beirut","military_operations;casualties_humanitarian","LB",""
"2026-03-07 16:10:03","Targeted drone attack at Ramada hotel in Beirut","military_operations","LB",""
"2026-03-07 15:50:03","Kuwait says that Iranian drones attacked fuel tanks near Kuwait's international airport","military_operations","IR",""
"2026-03-07 14:00:03","Saudi Arabia has warned Iran of possible retaliation if it attacks its territory or energy infrastructure, according to Reuters report.","military_operations","IR;SA",""
"2026-03-07 13:20:01","Trump's options to reverse soaring oil prices are 'severely limited unless he can rapidly reopen the Strait of Hormuz', according to FT report.","military_operations","",""
"2026-03-07 13:20:01","When asked about duration of the war, Trump says 'whatever it takes' and that Iran's military is 'almost nonexistent'","military_operations","IR",""
"2026-03-07 13:20:01","Trump says that Iran was responsible for bombing of school on its territory, saying 'they are very inaccurate with munitions'.","military_operations","IR",""
"2026-03-07 12:20:01","Iran launches new wave of missiles at Israel","military_operations","IL;IR","Iran Retaliation"
"2026-03-07 12:10:03","Massive flames reported after several Iranian oil storage facilities were bombed in airstrikes","military_operations","IR",""
"2026-03-07 11:50:03","Netanyahu says Israeli military has destroyed Iranian nuclear infrastructure and 'hundreds' of ballistic missile launchers","military_operations;nuclear","IL;IR","Iran Retaliation"
"2026-03-07 11:50:03","Iranian state television says military is ready to continue the war for another six months","military_operations","IR",""
"2026-03-07 11:40:01","Netanyahu warns of 'disastrous consequences' if Lebanon's government does not disarm Hezbollah","military_operations;diplomacy_negotiations","IL;LB",""
"2026-03-07 11:20:02","Israeli military has started bombing oil tankers in Iran, the first such targeting of oil infrastructure.","military_operations","IL;IR","Op. Epic Fury"
"2026-03-07 11:10:04","Blasts reported in Tehran after new wave of Israeli strikes","military_operations","IL;IR",""
"2026-03-07 11:00:02","Sirens heard across parts of Israel following Hezbollah attack","military_operations","IL;LB",""
"2026-03-07 11:00:02","UAE officials say Asian driver killed after debris from an interception fell on his vehicle in Dubai","military_operations","",""
"2026-03-07 11:00:02","US sells 12,000 general purpose 1,000-pound bombs to Israel","military_operations","IL",""
"2026-03-07 10:50:02","Sires heard across parts of Israel following Hezbollah attack","military_operations","IL;LB",""
"2026-03-07 10:40:02","Reports of blasts near international airport in Erbil, Kurdistan Region of Iraq.","military_operations","IQ",""
"2026-03-07 10:40:02","BREKAING: Reports of rocket attack on US embassy in Baghdad","military_operations","IQ",""
"2026-03-07 10:40:02","Turkey's foreign minister warns Iran against firing missiles towards Turkey","military_operations","IR;TR",""
"2026-03-07 02:30:02","Large blasts heard across Tehran and Isfahan","military_operations","IR",""
"2026-03-06 23:40:02","Iran's president says attacks against neighboring countries will be stopped, 'unless attacks originate from there against Iran'.","military_operations","IR",""
"2026-03-06 23:40:02","Iran has attacked a tanker carrying the flag of Malta near the Strait of Hormuz","military_operations","IR",""
"2026-03-06 22:50:02","Saudi Arabia has intercepted and destroyed two additional Iranian drones","military_operations","IR;SA",""
"2026-03-06 22:30:03","UAE defense ministry says its air defense systems are intercepting Iranian missiles and drones","military_operations","IR",""
"2026-03-06 20:10:01","New wave of strikes on Tehran","military_operations","IR",""
"2026-03-06 17:40:02","The US military is preparing to deploy a third aircraft carrier to the Middle East, according to Fox News report.","military_operations","US",""
"2026-03-06 15:40:03","NBC News reports that Trump has privately shown interest in deploying a small number of American ground troops to Iran","military_operations","IR;US",""
"2026-03-06 15:00:03","Massive attack on Iran's Mehrabad international airport","military_operations","IR",""
"2026-03-06 14:40:02","Iran launches new wave of missiles towards Israel","military_operations","IL;IR","Iran Retaliation"
"2026-03-06 13:30:03","US military says it has struck over 3,000 targets in Iran so far","military_operations","IR;US",""
"2026-03-06 13:20:03","Reports of blasts and fire near Baghdad airport, cause unclear.","military_operations","IQ",""
"2026-03-06 13:20:03","US military says it has destroyed and damaged 43 Iranian warships so far","military_operations","IR;US",""
"2026-03-06 13:00:03","Trump says the largest US military firms agreed to quadruple production of 'exquisite class' weaponry","military_operations","US",""
"2026-03-06 12:10:02","Saudi Arabia's national carrier Saudia will resume flights to Dubai from tomorrow","military_operations","SA",""
"2026-03-06 11:40:03","Trump says his demand for Iran's 'unconditional surrender' could mean total destruction of its military capabilities, according to Axios report.","military_operations","IR",""
"2026-03-06 11:20:03","Iranian military says it targeted aircraft carrier USS Abraham Lincoln","military_operations","IR",""
"2026-03-06 11:20:03","Iranian military says it is prepared for a long war","military_operations","IR",""
"2026-03-06 10:30:02","Azerbaijan arrests Iranian Revolutionary Guards sleeper cells that were planning attacks in the country","military_operations","IR",""
"2026-03-06 10:10:03","US has intelligence that China 'may be preparing to provide Iran with financial assistance, spare parts and missile components', according to CNN report.","military_operations","CN;IR","Iran Retaliation"
"2026-03-06 10:10:02","White House says over 30 Iranian navy vessels have been destroyed and heading towards destroying the navy","military_operations","IR",""
"2026-03-06 02:00:02","Iran says it has launched a 'massive' barrage of missiles at Israel","military_operations","IL;IR","Iran Retaliation"
"2026-03-06 01:40:02","Bahrain says its military destroyed 78 Iranian missiles and 143 drones since attacks began.","military_operations","IR",""
"2026-03-06 01:30:02","Qatar's energy minister warns oil price could rise to $150 in 'two to three weeks' if tankers remain unable to pass through the Strait of Hormuz, according to Financial Times report.","military_operations","",""
"2026-03-06 01:10:02","Strait of Hormuz shipping is seeing a 'near-total halt' according to Bloomberg","military_operations","",""
"2026-03-06 01:10:02","Iran state media says the military will use newer missiles in coming days","military_operations","IR",""
"2026-03-05 23:20:02","Israeli military says it has struck over 500 targets in Lebanon since Hezbollah joined the war","military_operations","IL;LB",""
"2026-03-05 20:50:01","Israeli military says it has conducted its 14th wave of strikes on Tehran","military_operations","IL;IR","Op. Epic Fury"
"2026-03-05 20:20:03","Iranian state media says attacks are set to escalate and broaden","military_operations","IR",""
"2026-03-05 17:30:02","US military says it struck Iranian drone carrier that is now on fire","military_operations","IR;US",""
"2026-03-05 15:40:02","Hezbollah launches rocket attack on northern Israel","military_operations","IL;LB",""
"2026-03-05 15:10:01","Saudi Arabia's defense ministry says it intercepted three ballistic missiles that were targeting Prince Sultan Airbase.","military_operations","SA",""
